/gps/hist/point 9.085	2
/gps/hist/point 9.095	3
/gps/hist/point 9.105	3
/gps/hist/point 9.115	3
/gps/hist/point 9.125	2
/gps/hist/point 9.135	3
/gps/hist/point 9.145	6
/gps/hist/point 9.155	2
/gps/hist/point 9.165	1
/gps/hist/point 9.175	4
/gps/hist/point 9.185	4
/gps/hist/point 9.195	2
/gps/hist/point 9.205	7
/gps/hist/point 9.215	3
/gps/hist/point 9.225	4
/gps/hist/point 9.235	3
/gps/hist/point 9.245	4
/gps/hist/point 9.255	3
/gps/hist/point 9.265	3
/gps/hist/point 9.275	3
/gps/hist/point 9.285	1
/gps/hist/point 9.295	5
/gps/hist/point 9.305	2
/gps/hist/point 9.315	1
/gps/hist/point 9.325	1
/gps/hist/point 9.335	3
/gps/hist/point 9.345	5
/gps/hist/point 9.355	2
/gps/hist/point 9.365	2
/gps/hist/point 9.375	1
/gps/hist/point 9.385	0
/gps/hist/point 9.395	1
/gps/hist/point 9.405	4
/gps/hist/point 9.415	6
/gps/hist/point 9.425	1
/gps/hist/point 9.435	2
/gps/hist/point 9.445	3
/gps/hist/point 9.455	3
/gps/hist/point 9.465	3
/gps/hist/point 9.475	3
/gps/hist/point 9.485	3
/gps/hist/point 9.495	2
/gps/hist/point 9.505	4
/gps/hist/point 9.515	1
/gps/hist/point 9.525	2
/gps/hist/point 9.535	5
/gps/hist/point 9.545	2
/gps/hist/point 9.555	1
/gps/hist/point 9.565	5
/gps/hist/point 9.575	0
/gps/hist/point 9.585	3
/gps/hist/point 9.595	0
/gps/hist/point 9.605	3
/gps/hist/point 9.615	2
/gps/hist/point 9.625	1
/gps/hist/point 9.635	1
/gps/hist/point 9.645	2
/gps/hist/point 9.655	1
/gps/hist/point 9.665	0
/gps/hist/point 9.675	1
/gps/hist/point 9.685	2
/gps/hist/point 9.695	2
/gps/hist/point 9.705	0
/gps/hist/point 9.715	1
/gps/hist/point 9.725	2
/gps/hist/point 9.735	2
/gps/hist/point 9.745	1
/gps/hist/point 9.755	2
/gps/hist/point 9.765	1
/gps/hist/point 9.775	2
/gps/hist/point 9.785	0
/gps/hist/point 9.795	3
/gps/hist/point 9.805	1
/gps/hist/point 9.815	0
/gps/hist/point 9.825	1
/gps/hist/point 9.835	2
/gps/hist/point 9.845	1
/gps/hist/point 9.855	2
/gps/hist/point 9.865	1
/gps/hist/point 9.875	1
/gps/hist/point 9.885	1
/gps/hist/point 9.895	2
/gps/hist/point 9.905	0
/gps/hist/point 9.915	0
/gps/hist/point 9.925	3
/gps/hist/point 9.935	1
/gps/hist/point 9.945	0
/gps/hist/point 9.955	0
/gps/hist/point 9.965	0
/gps/hist/point 9.975	0
/gps/hist/point 9.985	0
/gps/hist/point 9.995	0
